Note: This data does not necessarily correspond to the one uploaded in BBVA Research web,,
,,
item_id,timestamp,target
Consumo_BD,7/11/2017,"1631,92"
Consumo_BD,8/11/2017,"1580,72"
Consumo_BD,9/11/2017,"1594,3"
Consumo_BD,10/11/2017,"1806,49"
Consumo_BD,11/11/2017,"1637,68"
Consumo_BD,12/11/2017,"1097,34"
Consumo_BD,13/11/2017,"1561,44"
Consumo_BD,14/11/2017,"1531,61"
Consumo_BD,15/11/2017,"1514,54"
Consumo_BD,16/11/2017,"1540,76"
Consumo_BD,17/11/2017,"1664,94"
Consumo_BD,18/11/2017,"1548,68"
Consumo_BD,19/11/2017,"1071,8"
Consumo_BD,20/11/2017,"1534,17"
Consumo_BD,21/11/2017,"1487,54"
Consumo_BD,22/11/2017,1498
Consumo_BD,23/11/2017,"1644,06"
Consumo_BD,24/11/2017,"2026,81"
Consumo_BD,25/11/2017,"1897,96"
Consumo_BD,26/11/2017,"1229,52"
Consumo_BD,27/11/2017,"1813,6"
Consumo_BD,28/11/2017,"1719,46"
Consumo_BD,29/11/2017,"1750,06"
Consumo_BD,30/11/2017,"1916,71"
Consumo_BD,1/12/2017,"2053,89"
Consumo_BD,2/12/2017,"1766,01"
Consumo_BD,3/12/2017,"1203,67"
Consumo_BD,4/12/2017,"1908,39"
Consumo_BD,5/12/2017,"2005,12"
Consumo_BD,6/12/2017,"1321,6"
Consumo_BD,7/12/2017,"2017,49"
Consumo_BD,8/12/2017,"1338,38"
Consumo_BD,9/12/2017,"1674,46"
Consumo_BD,10/12/2017,"1141,56"
Consumo_BD,11/12/2017,"1772,89"
Consumo_BD,12/12/2017,"1727,57"
Consumo_BD,13/12/2017,"1674,48"
Consumo_BD,14/12/2017,"1728,19"
Consumo_BD,15/12/2017,"1854,42"
Consumo_BD,16/12/2017,"1699,15"
Consumo_BD,17/12/2017,"1211,73"
Consumo_BD,18/12/2017,"1804,75"
Consumo_BD,19/12/2017,"1809,99"
Consumo_BD,20/12/2017,"1856,95"
Consumo_BD,21/12/2017,"1964,93"
Consumo_BD,22/12/2017,"2158,05"
Consumo_BD,23/12/2017,"1956,45"
Consumo_BD,24/12/2017,"1332,3"
Consumo_BD,25/12/2017,"976,923"
Consumo_BD,26/12/2017,"1701,69"
